filename,MildDemented,ModerateDemented,NonDemented,VeryMildDemented
nonDem1507_jpg.rf.1f890e6295afe2abf35388f72e9a6401.jpg,0,0,1,0
nonDem1528_jpg.rf.28b1c052008b62df3353c4706abdf84d.jpg,0,0,1,0
nonDem1530_jpg.rf.3c64b551cce96b44f4862d18f9f4159a.jpg,0,0,1,0
verymildDem361_jpg.rf.d465196394ed9845f9081e8cf4acc4f1.jpg,0,0,0,1
verymildDem349_jpg.rf.1b96dd2c6c26444b4d288db40fded6a8.jpg,0,0,0,1
verymildDem350_jpg.rf.cdbe642badf3ed229998a2b7236a751d.jpg,0,0,0,1
verymildDem321_jpg.rf.757c30cd8ad9cc2e8ab21456d9435b7b.jpg,0,0,0,1
verymildDem323_jpg.rf.c614b262e8fa1e7cb3f60ef6851ce618.jpg,0,0,0,1
nonDem1519_jpg.rf.2dd04bd7570bbcd1338617279ae938d2.jpg,0,0,1,0
nonDem1562_jpg.rf.f5594e9f9a28fe7da9f3c9f3314b9894.jpg,0,0,1,0
nonDem1554_jpg.rf.417cf2c80688663fa04c407cb10dd045.jpg,0,0,1,0
verymildDem348_jpg.rf.09641140e7d77c5b2170380731ce97a2.jpg,0,0,0,1
nonDem1559_jpg.rf.138e7a3c8b2ce399b11ddb0c47df1f32.jpg,0,0,1,0
nonDem15_jpg.rf.d2000bb97e01f34f0dba2a047002027b.jpg,0,0,1,0
nonDem1550_jpg.rf.0088d0b2ff778a78f9bbc27c47ec5e8b.jpg,0,0,1,0
nonDem150_jpg.rf.24fe2c87a7575b84e0db677e604b3d8f.jpg,0,0,1,0
nonDem1533_jpg.rf.f61d626f2d4271760afdecf6a4e8cd2e.jpg,0,0,1,0
nonDem1551_jpg.rf.4885061426f8dc4f2a85aa21254ff02a.jpg,0,0,1,0
nonDem1501_jpg.rf.96e142510f5799f4e1c34d61235dc03b.jpg,0,0,1,0
nonDem1526_jpg.rf.3ef561259479423d3b52eb21191edfba.jpg,0,0,1,0
nonDem1566_jpg.rf.4a28d201b48ab07bf6323d84167fdf5d.jpg,0,0,1,0
verymildDem324_jpg.rf.45cb497b050297fa6fadf246c97ddfb5.jpg,0,0,0,1
nonDem1565_jpg.rf.271e9afa89378013be203308a7fd309d.jpg,0,0,1,0
nonDem1558_jpg.rf.992648ec9bfe1bd4f29075453486e1dd.jpg,0,0,1,0
nonDem1498_jpg.rf.17e62778feec96a89e42d381b0e531b7.jpg,0,0,1,0
nonDem1555_jpg.rf.602babfbf4e4d05c261b273f3adc8a9c.jpg,0,0,1,0
nonDem1563_jpg.rf.13804fc3bb7779cfca7a6cf340b1ebea.jpg,0,0,1,0
nonDem1564_jpg.rf.32af8eaf188c986d440d6524885f4a2b.jpg,0,0,1,0
verymildDem373_jpg.rf.dad43f3a8cc209dc03b083520b02a7ae.jpg,0,0,0,1
verymildDem353_jpg.rf.9ccaf18e4c5c2be318d5a99d99f58dda.jpg,0,0,0,1
verymildDem326_jpg.rf.e7df3a05edfac12cfb018b84324f0c43.jpg,0,0,0,1
verymildDem352_jpg.rf.8c71fec566e26905233d532272e31c15.jpg,0,0,0,1
verymildDem371_jpg.rf.599c6f2844103bab497b6134aaafb2ce.jpg,0,0,0,1
nonDem155_jpg.rf.a6dcf058854596fbff159c772940fdb6.jpg,0,0,1,0
nonDem1557_jpg.rf.da82ad1ce3012156ba30cfc601e406e6.jpg,0,0,1,0
nonDem1548_jpg.rf.9f1aef4fce286b3c9cf6742526615d82.jpg,0,0,1,0
nonDem157_jpg.rf.b758413d5ba705cf0620968cebee5e55.jpg,0,0,1,0
verymildDem357_jpg.rf.6662f7ae7ae205bddc283df2ea834519.jpg,0,0,0,1
nonDem1499_jpg.rf.04181805a406361971620ad48c2bdd90.jpg,0,0,1,0
nonDem1502_jpg.rf.827de0b209e2c8cda0f6ec4cd42e2521.jpg,0,0,1,0
verymildDem376_jpg.rf.c888b0437d956eaf75c3a6bc79b29fd6.jpg,0,0,0,1
nonDem1500_jpg.rf.2d8f22afd610a2e7eb585a7850cc6d4e.jpg,0,0,1,0
verymildDem325_jpg.rf.e2ae46de9467e7c3db66c48db332f774.jpg,0,0,0,1
verymildDem365_jpg.rf.be449998689bf4323e00821454b48668.jpg,0,0,0,1
nonDem1553_jpg.rf.10110dafb33a384c8f32fd1f0080359b.jpg,0,0,1,0
verymildDem316_jpg.rf.5cbd3e22940702b08087185f9f457781.jpg,0,0,0,1
verymildDem35_jpg.rf.af1fa0152380e903e6da844395c0b372.jpg,0,0,0,1
verymildDem359_jpg.rf.a636c1d59ace1c60d443b83b63901461.jpg,0,0,0,1
verymildDem375_jpg.rf.750ff1b3572020e98b1029b09034b449.jpg,0,0,0,1
nonDem1549_jpg.rf.ca0fa47a990da5cb10296bda07975b93.jpg,0,0,1,0
verymildDem313_jpg.rf.9908d044045c750aca520e2a44f8f398.jpg,0,0,0,1
verymildDem317_jpg.rf.d7da265c0797881a5f9b55d156d60a7d.jpg,0,0,0,1
verymildDem1187_jpg.rf.487cc67f674f065209c309b45e8da5e8.jpg,0,0,0,1
verymildDem355_jpg.rf.e5af62432f202382674a5afcfa95ee2e.jpg,0,0,0,1
verymildDem330_jpg.rf.a770e6b649ded0aed1a1931c8980f5e3.jpg,0,0,0,1
nonDem1570_jpg.rf.cb657046fcac8cb6d37e042dc80a2915.jpg,0,0,1,0
verymildDem358_jpg.rf.d542df2c64ee616a779ac1bc5a8d79d6.jpg,0,0,0,1
verymildDem331_jpg.rf.61081d8d1d237474175febfaa7413b95.jpg,0,0,0,1
verymildDem356_jpg.rf.0720004a204a5f5489ad78e8b1e0d614.jpg,0,0,0,1
verymildDem351_jpg.rf.b8c27a9e9fb494b639fd2ab4661f3acf.jpg,0,0,0,1
verymildDem36_jpg.rf.b038caf1969d8fe9b53827aded514f84.jpg,0,0,0,1
verymildDem126_jpg.rf.7140422ffa3f4df76f5b611a2b901b2f.jpg,0,0,0,1
verymildDem307_jpg.rf.e184ff3eff02ed48048954a5ec7382ee.jpg,0,0,0,1
verymildDem1233_jpg.rf.6d4fb8184e3103ed50658ba68726788e.jpg,0,0,0,1
verymildDem315_jpg.rf.afa30e3da7155542577bf22781879560.jpg,0,0,0,1
verymildDem377_jpg.rf.a3df90592c3904466ba4f6f32a057dfa.jpg,0,0,0,1
verymildDem366_jpg.rf.fe68f35403c2bef856f17cd4647c0b91.jpg,0,0,0,1
verymildDem374_jpg.rf.0882ab94baad531f4ed3cb413712c354.jpg,0,0,0,1
verymildDem31_jpg.rf.c2d0f66ebe888bb91d1fb6a7a2cd58af.jpg,0,0,0,1
verymildDem1229_jpg.rf.09ec511df66a51376663d094fce1e86e.jpg,0,0,0,1
verymildDem310_jpg.rf.6abe3bfe284f5a6e2a71e525d6e36c2e.jpg,0,0,0,1
verymildDem1188_jpg.rf.e2a7979bfec2bbf1332226b36ed54825.jpg,0,0,0,1
verymildDem364_jpg.rf.73c24ce98651696dd3ee39d23ffc1f77.jpg,0,0,0,1
verymildDem1228_jpg.rf.0262482a19a4610a19351785dfb114f3.jpg,0,0,0,1
verymildDem1189_jpg.rf.39f0d2864592cfe3eaa6c98d15850f51.jpg,0,0,0,1
verymildDem354_jpg.rf.10ec8f692d1847ff0b4a4c6aecba5d46.jpg,0,0,0,1
verymildDem119_jpg.rf.bf5be2de86d5e682ae0d76fe51157c14.jpg,0,0,0,1
verymildDem300_jpg.rf.d4af3f124db2ed7c631e874b52ab1777.jpg,0,0,0,1
verymildDem1213_jpg.rf.cd64089a609cd89afc8f6c1e2c186bfa.jpg,0,0,0,1
verymildDem370_jpg.rf.b5fb049f71e6e627c25e9350168d2f24.jpg,0,0,0,1
verymildDem1232_jpg.rf.be4a3f3c841cabbdbdd5c967de9011c8.jpg,0,0,0,1
verymildDem34_jpg.rf.fc0a5b9bf9811a9d41c195da0b6e214a.jpg,0,0,0,1
verymildDem372_jpg.rf.a4bd6eab3b73dfd1e8d2082444df41a2.jpg,0,0,0,1
verymildDem308_jpg.rf.e68bfa4ba3c6609beaa98ad904efb173.jpg,0,0,0,1
verymildDem309_jpg.rf.306804f35ccc169cbd025e469c187b10.jpg,0,0,0,1
verymildDem329_jpg.rf.df36c1f93f34c0e6f164450d2ea0530d.jpg,0,0,0,1
verymildDem314_jpg.rf.921f54d5bf3e31f592ef0b8fd899a254.jpg,0,0,0,1
verymildDem340_jpg.rf.19ba22ea0595a0c204fc5a4c1fe27eb8.jpg,0,0,0,1
verymildDem318_jpg.rf.6e41211d0faf7463ff2bfecf28556726.jpg,0,0,0,1
verymildDem327_jpg.rf.a9546fb74c55cdb2899a3e40b96ff20c.jpg,0,0,0,1
verymildDem1182_jpg.rf.79f91fef825e9dac2be3b87300fd289b.jpg,0,0,0,1
verymildDem360_jpg.rf.3b8165d959a3f0297a18f23c8ca369a6.jpg,0,0,0,1
verymildDem1234_jpg.rf.7518d7c4e47a17a1bcaf805aa5e2af90.jpg,0,0,0,1
nonDem1568_jpg.rf.d03c257ab0b1d04c5471c0c8e2b917aa.jpg,0,0,1,0
verymildDem1208_jpg.rf.9c7ad884ff82d87e6f87346f6da16014.jpg,0,0,0,1
verymildDem30_jpg.rf.4b7c9538ba01069e767a7efeaf34762b.jpg,0,0,0,1
verymildDem332_jpg.rf.ae2f9d2e8d974f89e7cc3d3734ff66ea.jpg,0,0,0,1
verymildDem118_jpg.rf.11ca825d95e502915080ef898d51af66.jpg,0,0,0,1
verymildDem1231_jpg.rf.ded8e96370c0ec13b103efb25773b091.jpg,0,0,0,1
verymildDem367_jpg.rf.7530b7d614e16fdccc07af81aa0c0cb0.jpg,0,0,0,1
verymildDem1191_jpg.rf.5296d4d3eb2dc2c0fbcfd513ebc699fd.jpg,0,0,0,1
verymildDem1205_jpg.rf.214eea99af9cf29f57dc6d6d8d33b32e.jpg,0,0,0,1
verymildDem301_jpg.rf.88a2d21f2129f49e31460b1c41877199.jpg,0,0,0,1
verymildDem302_jpg.rf.4f452be947d98c7bf9f7aecae93c43c9.jpg,0,0,0,1
verymildDem1235_jpg.rf.a3b49d96de072e6cb1ab57d85b4f683d.jpg,0,0,0,1
verymildDem1200_jpg.rf.1cb528e890dd5411aff061c0a3d894f5.jpg,0,0,0,1
verymildDem341_jpg.rf.a375b382c5146a231aef267df14616d3.jpg,0,0,0,1
verymildDem368_jpg.rf.b3ff657f63c2b300637e498ad8e5990d.jpg,0,0,0,1
verymildDem337_jpg.rf.07a604159052f6bd6c07dc0aa5e0e79b.jpg,0,0,0,1
verymildDem1217_jpg.rf.96de2ed57471523d40b8c8708f86843a.jpg,0,0,0,1
verymildDem1190_jpg.rf.f793039186946f3b0a1afc547043f98b.jpg,0,0,0,1
verymildDem303_jpg.rf.77bd857851fea386c7c124990507783e.jpg,0,0,0,1
verymildDem328_jpg.rf.3a00eac849d2920d09c532b9f805ed6d.jpg,0,0,0,1
verymildDem1206_jpg.rf.8933563261a54ff5a706d77856757f16.jpg,0,0,0,1
verymildDem312_jpg.rf.8aaffbc42296da46207bf59642455620.jpg,0,0,0,1
verymildDem311_jpg.rf.5daea63d7f88a3ca985a9868886e4bea.jpg,0,0,0,1
verymildDem1209_jpg.rf.748d0f06f27783c8d5b819b8c1c6457d.jpg,0,0,0,1
verymildDem1214_jpg.rf.871fc10f5e2168e5feb6614c00fab54e.jpg,0,0,0,1
verymildDem1202_jpg.rf.b43f0ea1dfbfca76fc1a23130775e016.jpg,0,0,0,1
verymildDem1237_jpg.rf.5e41dbd2e5c9c69808881b53a15b8dcb.jpg,0,0,0,1
verymildDem304_jpg.rf.9f2416e43d5db04c404c7023c2f6f827.jpg,0,0,0,1
verymildDem305_jpg.rf.c34d0486f41c6d5669edc68907542313.jpg,0,0,0,1
verymildDem1179_jpg.rf.cad7dd6150b517a677974bcc61569724.jpg,0,0,0,1
verymildDem1178_jpg.rf.623899625c114ac56a9e2089c4676069.jpg,0,0,0,1
verymildDem1245_jpg.rf.68b81a52c8fe447364a08d9cf439937a.jpg,0,0,0,1
verymildDem123_jpg.rf.abf98afe76c095f00aed9448cdf61982.jpg,0,0,0,1
verymildDem33_jpg.rf.b125aff064b5a07d2dcb678c22080ae1.jpg,0,0,0,1
verymildDem1212_jpg.rf.7a61d7b3afd906874ff6a90f752c283b.jpg,0,0,0,1
verymildDem1250_jpg.rf.ce79ae23749a6f81c8e7c8215766af12.jpg,0,0,0,1
verymildDem1255_jpg.rf.aee1743ef5f8876478aa8221b3cb5b16.jpg,0,0,0,1
verymildDem1215_jpg.rf.ed794380f14c9ce7b77816c36ef0a1b4.jpg,0,0,0,1
verymildDem336_jpg.rf.8d3788fec611fbb8a0b06b19c1e7e59f.jpg,0,0,0,1
verymildDem1244_jpg.rf.e944bce489ca8435f5246e5b73145e0e.jpg,0,0,0,1
verymildDem1258_jpg.rf.db850d5caddfa3c27de41a19566f02d7.jpg,0,0,0,1
verymildDem1180_jpg.rf.1c32b6441c52bf97971a5aa182f298fc.jpg,0,0,0,1
verymildDem1181_jpg.rf.0729be8e1832381d91a47e05ee9fed58.jpg,0,0,0,1
verymildDem306_jpg.rf.2b643ba34e70b17c95c44f4ed6104553.jpg,0,0,0,1
verymildDem1263_jpg.rf.6895800738ff1b4e9155465a7778e1e9.jpg,0,0,0,1
verymildDem1207_jpg.rf.b92527069f96220cb81fd153cc94699f.jpg,0,0,0,1
verymildDem1230_jpg.rf.aa185193a10cd0cef7ab385677cc6b97.jpg,0,0,0,1
verymildDem1260_jpg.rf.e69cbf6f119a48a9a88ef139dac95f3d.jpg,0,0,0,1
verymildDem369_jpg.rf.6040a67d5ca3358f3a9e9b04388e6ebf.jpg,0,0,0,1
verymildDem124_jpg.rf.7e9882f0580f89eb7a38314e3a5cdc29.jpg,0,0,0,1
verymildDem333_jpg.rf.6f6923318893edd6ceffc0e541391557.jpg,0,0,0,1
verymildDem1236_jpg.rf.b07704f413fd38971ae3f9b57c0348a5.jpg,0,0,0,1
verymildDem334_jpg.rf.105ce691e51e2d3984f812cee0f38f2d.jpg,0,0,0,1
verymildDem1185_jpg.rf.78f12723845b9a4c4685ea1cbe96be76.jpg,0,0,0,1
verymildDem1199_jpg.rf.61857a756e65f7620f1ad5fafa9f5516.jpg,0,0,0,1
verymildDem319_jpg.rf.8b246d922208f1b30a76252d19ab3159.jpg,0,0,0,1
verymildDem1210_jpg.rf.804ee78d1d281c9ee0d1df70d75ac0c5.jpg,0,0,0,1
verymildDem343_jpg.rf.828acd5da423823277f2ea722fb94aae.jpg,0,0,0,1
verymildDem362_jpg.rf.8b6bc93ff9a922945afac3e8173a4f10.jpg,0,0,0,1
verymildDem344_jpg.rf.d42e2c37ec95dca87f0de021e327bbcd.jpg,0,0,0,1
verymildDem1246_jpg.rf.a1ae730a66856ac7abc5b99c4a1dc8ba.jpg,0,0,0,1
verymildDem121_jpg.rf.4849852a94c87de6087ead7e9dd3b4cb.jpg,0,0,0,1
verymildDem1216_jpg.rf.f381c95736d326b32ebf64e6082bf312.jpg,0,0,0,1
verymildDem1203_jpg.rf.189a7de9ad86989e3b5fe6131ddbb574.jpg,0,0,0,1
verymildDem32_jpg.rf.9e4db2dd610d61da3abbd97374ca3d59.jpg,0,0,0,1
verymildDem1247_jpg.rf.b000133bb90f997793876fad691a33ad.jpg,0,0,0,1
moderateDem51_jpg.rf.aebd9680c5a21df6eebd1ae7487c3884.jpg,0,1,0,0
verymildDem345_jpg.rf.3c7445c757e5b454309453edb7a979f9.jpg,0,0,0,1
verymildDem1186_jpg.rf.169ff1c710c29ba021b58fc1ee82b0a9.jpg,0,0,0,1
verymildDem1265_jpg.rf.9df73e872487a8c309319593dbcfc90d.jpg,0,0,0,1
verymildDem338_jpg.rf.08f35786b2aee62c0cad9b492ad512a4.jpg,0,0,0,1
verymildDem342_jpg.rf.b91cb0f8a6f3d93e2b52405f6e7d460c.jpg,0,0,0,1
verymildDem1201_jpg.rf.5fe2b4e7ffacf6e00cef733dd0e874d1.jpg,0,0,0,1
verymildDem12_jpg.rf.7f050f997252c33397ea3491bda7ef40.jpg,0,0,0,1
verymildDem1264_jpg.rf.32df1d963bb7ca58d01bd89b9a1e31f3.jpg,0,0,0,1
nonDem2152_jpg.rf.123041314e1d81168499fad40eda80c4.jpg,0,0,1,0
verymildDem1248_jpg.rf.472c61e7d866ce803d38356b44103454.jpg,0,0,0,1
verymildDem1211_jpg.rf.993f55fc9b3cc48056a34b6f8a421398.jpg,0,0,0,1
verymildDem1259_jpg.rf.60410f0306055e746826eec2748306f2.jpg,0,0,0,1
verymildDem1254_jpg.rf.702a1088f2421647f29c97903f6b7ca9.jpg,0,0,0,1
moderateDem18_jpg.rf.476551ea58e9ab8e70411996d7a68426.jpg,0,1,0,0
verymildDem1195_jpg.rf.ff9f286bf4e16e10c37642e5562f450d.jpg,0,0,0,1
moderateDem7_jpg.rf.28780562e3e9c854ce5c8ef43ca62397.jpg,0,1,0,0
moderateDem8_jpg.rf.820b5d9fecf9846c145a3131b36cd13a.jpg,0,1,0,0
nonDem2145_jpg.rf.b727b11d02acd872e2b2489be1b78e46.jpg,0,0,1,0
verymildDem3_jpg.rf.3fc11063287aaca993b5618548a436a7.jpg,0,0,0,1
verymildDem1262_jpg.rf.6f43ec5db64148025e231c3e145165c7.jpg,0,0,0,1
verymildDem335_jpg.rf.0820d9281786122260499be14b8fd03c.jpg,0,0,0,1
verymildDem1193_jpg.rf.f2631a08e228c0f1dfe96dedde6d06d3.jpg,0,0,0,1
moderateDem50_jpg.rf.e311c7a9c5009e8c4cc153e17273c391.jpg,0,1,0,0
verymildDem1239_jpg.rf.3b8d6efa1501d231462d0131ad9ba5ee.jpg,0,0,0,1
moderateDem20_jpg.rf.32da07956362c1dc9580801a5573a1ce.jpg,0,1,0,0
nonDem2143_jpg.rf.3a3f0dbf1dcffaad21a94a42b7ae7a0c.jpg,0,0,1,0
verymildDem1252_jpg.rf.e991abeef0bfb7b8c5d0676e5f5b4c30.jpg,0,0,0,1
verymildDem363_jpg.rf.c341f90b5755353c9e2f1caa28134363.jpg,0,0,0,1
mildDem101_jpg.rf.1b7e8eb8388f2e101f22e9579d3a44ff.jpg,1,0,0,0
moderateDem37_jpg.rf.16a9c412b28fbd0b340cd1ecbd746f0f.jpg,0,1,0,0
moderateDem49_jpg.rf.1684b67ade2ec8d57bc7d0a7ef364a76.jpg,0,1,0,0
nonDem2154_jpg.rf.9475f0bba589279794ee6815f95168a4.jpg,0,0,1,0
verymildDem1204_jpg.rf.872968370db4836f9fd552ba644383f3.jpg,0,0,0,1
nonDem2142_jpg.rf.2394a8cec2ab71d6ba2cb38bf3d3de0d.jpg,0,0,1,0
verymildDem1194_jpg.rf.67495768239eeefc44f42f5593a128d0.jpg,0,0,0,1
verymildDem1256_jpg.rf.56cad0900e3533681f84a2f43d6bf851.jpg,0,0,0,1
moderateDem19_jpg.rf.b224222fbbdf7ea67aa4c23fe04977ed.jpg,0,1,0,0
moderateDem48_jpg.rf.8e9d3db9ac9ad339ca48dfb621f8d10e.jpg,0,1,0,0
moderateDem5_jpg.rf.18eda339b1488ef2ebd5738e4ec074e8.jpg,0,1,0,0
verymildDem1251_jpg.rf.d0e718d2a3de9f8cdb9984de6c553dfd.jpg,0,0,0,1
verymildDem339_jpg.rf.42d3e9ad1f95f88e2163ba050c8573ee.jpg,0,0,0,1
verymildDem1198_jpg.rf.f3b2d6cacf077985e62db53378bc5d65.jpg,0,0,0,1
mildDem1_jpg.rf.61f8ba1f9018b3d25c49bdc6d53509d8.jpg,1,0,0,0
moderateDem15_jpg.rf.50178bd7621b29826200d54133e20063.jpg,0,1,0,0
nonDem2144_jpg.rf.178daf5b65c2b2d0e8b8d054fdab7cd3.jpg,0,0,1,0
moderateDem3_jpg.rf.6b8b700f7b2eccfd05e5766ddac044ab.jpg,0,1,0,0
verymildDem1266_jpg.rf.e9630947af704391b4ad5f8824ed5a4c.jpg,0,0,0,1
verymildDem1257_jpg.rf.4a92bdcc79b6ec36dfbf59349f2e6c38.jpg,0,0,0,1
verymildDem1253_jpg.rf.0bb3e7ed14e783cee6e71accf558ea6a.jpg,0,0,0,1
moderateDem34_jpg.rf.15812b05a2c7bbb8d2ced8d636faee98.jpg,0,1,0,0
verymildDem1197_jpg.rf.acd8d930a9387e0452824d9a7c323c6c.jpg,0,0,0,1
nonDem2151_jpg.rf.81f83aa8187bdb7667b296b2ce2e984c.jpg,0,0,1,0
verymildDem125_jpg.rf.29f11d8096b35cd22fe3efc971fd16b6.jpg,0,0,0,1
verymildDem37_jpg.rf.639085bcf72b2fe0c5b8bdf1f8ad4607.jpg,0,0,0,1
verymildDem1183_jpg.rf.4c6216cb93fa3ea5ab17383c7f2a60ba.jpg,0,0,0,1
verymildDem1238_jpg.rf.aacb347e2b55ce01d8a2327e11c7cf81.jpg,0,0,0,1
mildDem103_jpg.rf.cc3148469c2e811765143616647166d2.jpg,1,0,0,0
moderateDem36_jpg.rf.9f2181b288899d310acefb7428d29b5b.jpg,0,1,0,0
verymildDem1196_jpg.rf.77778fdc4dbd2dec9b47c47c83525286.jpg,0,0,0,1
verymildDem1184_jpg.rf.6793f210bb6c268594b7fc424aada00f.jpg,0,0,0,1
moderateDem38_jpg.rf.70985667fd47162b4cda9f4be55017e7.jpg,0,1,0,0
mildDem102_jpg.rf.bb9641807a7d18f5df5ef9433fc66a68.jpg,1,0,0,0
moderateDem35_jpg.rf.d6b30e54c5bdc5bb4be631de3cbba826.jpg,0,1,0,0
moderateDem16_jpg.rf.0244d9427fc7cf20dac5cab36e8d3330.jpg,0,1,0,0
verymildDem1242_jpg.rf.fb6f1b5fcdd42bfd8054383d639429d6.jpg,0,0,0,1
verymildDem120_jpg.rf.fb81b299612ba529d9cd44ab16157a3e.jpg,0,0,0,1
mildDem133_jpg.rf.022fe2440c54a68598c2f6812e237b6e.jpg,1,0,0,0
verymildDem1249_jpg.rf.e9c1f5f937f0feb409ec5fe7c41ab942.jpg,0,0,0,1
mildDem0_jpg.rf.972f4dd31befc4faa1e0488eb1fa1209.jpg,1,0,0,0
moderateDem21_jpg.rf.bdd4d9d9d2c422a100506c1d8e58d933.jpg,0,1,0,0
moderateDem6_jpg.rf.3f43ae6c9ca57f1ae9909fc937160e53.jpg,0,1,0,0
nonDem215_jpg.rf.80871408dda1025ea157e3ffee2f83e9.jpg,0,0,1,0
verymildDem1241_jpg.rf.4cf4ca8547b7b991af86c64ffa386f45.jpg,0,0,0,1
moderateDem17_jpg.rf.283f5c8ca209453de11f1ed53a97f094.jpg,0,1,0,0
verymildDem1261_jpg.rf.fd36eff4488f27e7e871e98d6aa3b13c.jpg,0,0,0,1
moderateDem4_jpg.rf.aa799337ca34f6bab10918747f616ce1.jpg,0,1,0,0
verymildDem1226_jpg.rf.b6b66b39f2dc50c27f4b7c24b6961744.jpg,0,0,0,1
verymildDem1240_jpg.rf.a21557e25e880a1d2df5612eb71ce608.jpg,0,0,0,1
verymildDem1218_jpg.rf.66d7b4747da7ed852a08153459d1935a.jpg,0,0,0,1
moderateDem26_jpg.rf.de983d0633ac3cca940199ef2d1f2156.jpg,0,1,0,0
verymildDem1224_jpg.rf.a480daae3ee273da84ca5602c8619ba4.jpg,0,0,0,1
moderateDem9_jpg.rf.ae71cd62cbf2a504c83abcaf42d5a748.jpg,0,1,0,0
moderateDem42_jpg.rf.cdb274bf22a443aa9d464e0c58b2b6d7.jpg,0,1,0,0
moderateDem29_jpg.rf.97daf3909b1a4253e5eb4ca77c4b87d9.jpg,0,1,0,0
nonDem2146_jpg.rf.6c8f20df798a68b333c673e0dc31a515.jpg,0,0,1,0
mildDem114_jpg.rf.ce2e9bcc3c61e897eb7a6d7968f9374f.jpg,1,0,0,0
verymildDem122_jpg.rf.f2a5c1e09c54695c8a36e42bf46aaf47.jpg,0,0,0,1
nonDem2156_jpg.rf.aebea481c74deb474cc16fe6a0b8a077.jpg,0,0,1,0
moderateDem40_jpg.rf.e15ce8d978626aee2cc62dbb6d2bbad7.jpg,0,1,0,0
verymildDem1192_jpg.rf.643f32b534bf18a20a4015ee171aa354.jpg,0,0,0,1
mildDem10_jpg.rf.79ca75f3ca84e62b0bde6c99525263b4.jpg,1,0,0,0
mildDem104_jpg.rf.7b47b03a45892400ff1b39e8e47a659f.jpg,1,0,0,0
mildDem115_jpg.rf.d5f1f581463b69f65246c53534709ab4.jpg,1,0,0,0
mildDem109_jpg.rf.aa5545959b8b5447f74471095a3b17ae.jpg,1,0,0,0
mildDem113_jpg.rf.42f599fd826256ad7ae808d2ce95225e.jpg,1,0,0,0
mildDem141_jpg.rf.5a5d98172e18be6cd08fb80a6b7c62e1.jpg,1,0,0,0
verymildDem1227_jpg.rf.2619d4c9c10134ef022949cd6d6568e2.jpg,0,0,0,1
moderateDem14_jpg.rf.40cc7a386280cc4d2873a7b81e440527.jpg,0,1,0,0
moderateDem2_jpg.rf.f94c467d8daaecb5b54ab971e82fa5a4.jpg,0,1,0,0
mildDem108_jpg.rf.878a0c2f1c85272c5471098499baa380.jpg,1,0,0,0
nonDem2197_jpg.rf.1f8207f34227a3ff8570fe7acb5d5dfd.jpg,0,0,1,0
mildDem139_jpg.rf.f3d97f532a35db65da9107d0bbe4a8ba.jpg,1,0,0,0
mildDem11_jpg.rf.549b4aa4d8cfd4095b1c8ab6ed8c928d.jpg,1,0,0,0
mildDem107_jpg.rf.f6e676b826a6ab510ccf367b3a07bc68.jpg,1,0,0,0
nonDem2127_jpg.rf.7a6b07398b07972c76e0c755347fe5e2.jpg,0,0,1,0
mildDem136_jpg.rf.ac084e91f5924a1146f7fab9b4250e2a.jpg,1,0,0,0
moderateDem45_jpg.rf.e0efc78ad299ad55e3ec4c3b32dcff9d.jpg,0,1,0,0
mildDem100_jpg.rf.c9484876d296e68fc2d827f777300524.jpg,1,0,0,0
nonDem2149_jpg.rf.5b46afed6b653c051f12164afa1a9a17.jpg,0,0,1,0
mildDem137_jpg.rf.e524f8984d7913bf4b016acc419532fc.jpg,1,0,0,0
nonDem2159_jpg.rf.ae60528ac0e1148fd459e3a281330c0d.jpg,0,0,1,0
nonDem2153_jpg.rf.3d0cb9db4a3e2b34b1afca72f53a0c7d.jpg,0,0,1,0
verymildDem1267_jpg.rf.329cb871cd4505c1cab5d26999151bf0.jpg,0,0,0,1
nonDem2179_jpg.rf.c89ed35d909160e795115f25672bc2f6.jpg,0,0,1,0
verymildDem1243_jpg.rf.8140e831521b97f487b398e6dde71342.jpg,0,0,0,1
mildDem14_jpg.rf.d4355d1d3f188030ec95d626aa21756c.jpg,1,0,0,0
nonDem2199_jpg.rf.672c8095754da0b21e302680f9ba1ac5.jpg,0,0,1,0
mildDem118_jpg.rf.9ab51386218e5a917765c495bcb9ea32.jpg,1,0,0,0
mildDem110_jpg.rf.0ad33306daaadfd42f16071602dd46da.jpg,1,0,0,0
mildDem134_jpg.rf.46fb4d5dc20ad5241a9f38a92835ef97.jpg,1,0,0,0
mildDem112_jpg.rf.3f2071f7a859fe2a44a5163129c42c9a.jpg,1,0,0,0
verymildDem1225_jpg.rf.fb8b11356a576a06a567c956f6598636.jpg,0,0,0,1
moderateDem47_jpg.rf.aa6bfaf516fb041f5a5c61875f2783a1.jpg,0,1,0,0
verymildDem1219_jpg.rf.d91771ebb29ec37ba176edfd4c891d2f.jpg,0,0,0,1
mildDem111_jpg.rf.e32b5194fdaea5f6fb1c65aa3fdc7beb.jpg,1,0,0,0
nonDem2129_jpg.rf.bb1c5d23ec55a442e9ae12cef51ab9f4.jpg,0,0,1,0
verymildDem1222_jpg.rf.44bae8fc436a74bfde41b0e40eba57c7.jpg,0,0,0,1
moderateDem23_jpg.rf.e50c630a85d26ee975e43cb199132d8b.jpg,0,1,0,0
moderateDem33_jpg.rf.baba79703cf8e595e2978656025ee3cd.jpg,0,1,0,0
