base,participant,session,type,file_path,relative_path,size_mb,full_path
5055046,P06,Unknown,EEGLAB,E:\Master data science\MPDS3_2025\projet federal\projet_federal\data\raw\eeg\5055046\P06\P06\S1\eeg\alldata_sbj06_sess1_MATBmed.set,P06\P06\S1\eeg\alldata_sbj06_sess1_MATBmed.set,17.763687133789062,E:\Master data science\MPDS3_2025\projet federal\projet_federal\data\raw\eeg\5055046\P06\P06\S1\eeg\alldata_sbj06_sess1_MATBmed.set
5055046,P06,Unknown,EEGLAB,E:\Master data science\MPDS3_2025\projet federal\projet_federal\data\raw\eeg\5055046\P06\P06\S1\eeg\alldata_sbj06_sess1_RS.set,P06\P06\S1\eeg\alldata_sbj06_sess1_RS.set,3.8374252319335938,E:\Master data science\MPDS3_2025\projet federal\projet_federal\data\raw\eeg\5055046\P06\P06\S1\eeg\alldata_sbj06_sess1_RS.set
5055046,P06,Unknown,EEGLAB,E:\Master data science\MPDS3_2025\projet federal\projet_federal\data\raw\eeg\5055046\P06\P06\S1\eeg\alldata_sbj06_sess1_RSraw.set,P06\P06\S1\eeg\alldata_sbj06_sess1_RSraw.set,7.47930908203125,E:\Master data science\MPDS3_2025\projet federal\projet_federal\data\raw\eeg\5055046\P06\P06\S1\eeg\alldata_sbj06_sess1_RSraw.set
5055046,P06,Unknown,EEGLAB,E:\Master data science\MPDS3_2025\projet federal\projet_federal\data\raw\eeg\5055046\P06\P06\S2\eeg\alldata_sbj06_sess2_MATBdiff.set,P06\P06\S2\eeg\alldata_sbj06_sess2_MATBdiff.set,17.736717224121094,E:\Master data science\MPDS3_2025\projet federal\projet_federal\data\raw\eeg\5055046\P06\P06\S2\eeg\alldata_sbj06_sess2_MATBdiff.set
5055046,P06,Unknown,EEGLAB,E:\Master data science\MPDS3_2025\projet federal\projet_federal\data\raw\eeg\5055046\P06\P06\S2\eeg\alldata_sbj06_sess2_MATBeasy.set,P06\P06\S2\eeg\alldata_sbj06_sess2_MATBeasy.set,17.736717224121094,E:\Master data science\MPDS3_2025\projet federal\projet_federal\data\raw\eeg\5055046\P06\P06\S2\eeg\alldata_sbj06_sess2_MATBeasy.set
5055046,P06,Unknown,EEGLAB,E:\Master data science\MPDS3_2025\projet federal\projet_federal\data\raw\eeg\5055046\P06\P06\S2\eeg\alldata_sbj06_sess2_MATBmed.set,P06\P06\S2\eeg\alldata_sbj06_sess2_MATBmed.set,17.736717224121094,E:\Master data science\MPDS3_2025\projet federal\projet_federal\data\raw\eeg\5055046\P06\P06\S2\eeg\alldata_sbj06_sess2_MATBmed.set
5055046,P06,Unknown,EEGLAB,E:\Master data science\MPDS3_2025\projet federal\projet_federal\data\raw\eeg\5055046\P06\P06\S2\eeg\alldata_sbj06_sess2_RS.set,P06\P06\S2\eeg\alldata_sbj06_sess2_RS.set,3.810455322265625,E:\Master data science\MPDS3_2025\projet federal\projet_federal\data\raw\eeg\5055046\P06\P06\S2\eeg\alldata_sbj06_sess2_RS.set
5055046,P06,Unknown,EEGLAB,E:\Master data science\MPDS3_2025\projet federal\projet_federal\data\raw\eeg\5055046\P06\P06\S2\eeg\alldata_sbj06_sess2_RSraw.set,P06\P06\S2\eeg\alldata_sbj06_sess2_RSraw.set,7.45257568359375,E:\Master data science\MPDS3_2025\projet federal\projet_federal\data\raw\eeg\5055046\P06\P06\S2\eeg\alldata_sbj06_sess2_RSraw.set
5055046,P06,Unknown,EEGLAB,E:\Master data science\MPDS3_2025\projet federal\projet_federal\data\raw\eeg\5055046\P06\P06\S3\eeg\alldata_sbj06_sess3_RS.set,P06\P06\S3\eeg\alldata_sbj06_sess3_RS.set,3.8094940185546875,E:\Master data science\MPDS3_2025\projet federal\projet_federal\data\raw\eeg\5055046\P06\P06\S3\eeg\alldata_sbj06_sess3_RS.set
5055046,P06,Unknown,EEGLAB,E:\Master data science\MPDS3_2025\projet federal\projet_federal\data\raw\eeg\5055046\P06\P06\S3\eeg\alldata_sbj06_sess3_RSraw.set,P06\P06\S3\eeg\alldata_sbj06_sess3_RSraw.set,7.4516143798828125,E:\Master data science\MPDS3_2025\projet federal\projet_federal\data\raw\eeg\5055046\P06\P06\S3\eeg\alldata_sbj06_sess3_RSraw.set
5055046,P06,Unknown,EEGLAB,E:\Master data science\MPDS3_2025\projet federal\projet_federal\data\raw\eeg\5055046\P06\P06\S3\eeg\testset_sbj06_sess3.set,P06\P06\S3\eeg\testset_sbj06_sess3.set,52.594215393066406,E:\Master data science\MPDS3_2025\projet federal\projet_federal\data\raw\eeg\5055046\P06\P06\S3\eeg\testset_sbj06_sess3.set
5055046,P07,Unknown,EEGLAB,E:\Master data science\MPDS3_2025\projet federal\projet_federal\data\raw\eeg\5055046\P07\P07\S1\eeg\alldata_sbj07_sess1_MATBdiff.set,P07\P07\S1\eeg\alldata_sbj07_sess1_MATBdiff.set,17.729148864746094,E:\Master data science\MPDS3_2025\projet federal\projet_federal\data\raw\eeg\5055046\P07\P07\S1\eeg\alldata_sbj07_sess1_MATBdiff.set
5055046,P07,Unknown,EEGLAB,E:\Master data science\MPDS3_2025\projet federal\projet_federal\data\raw\eeg\5055046\P07\P07\S1\eeg\alldata_sbj07_sess1_MATBeasy.set,P07\P07\S1\eeg\alldata_sbj07_sess1_MATBeasy.set,17.729148864746094,E:\Master data science\MPDS3_2025\projet federal\projet_federal\data\raw\eeg\5055046\P07\P07\S1\eeg\alldata_sbj07_sess1_MATBeasy.set
5055046,P07,Unknown,EEGLAB,E:\Master data science\MPDS3_2025\projet federal\projet_federal\data\raw\eeg\5055046\P07\P07\S1\eeg\alldata_sbj07_sess1_MATBmed.set,P07\P07\S1\eeg\alldata_sbj07_sess1_MATBmed.set,17.729148864746094,E:\Master data science\MPDS3_2025\projet federal\projet_federal\data\raw\eeg\5055046\P07\P07\S1\eeg\alldata_sbj07_sess1_MATBmed.set
5055046,P07,Unknown,EEGLAB,E:\Master data science\MPDS3_2025\projet federal\projet_federal\data\raw\eeg\5055046\P07\P07\S1\eeg\alldata_sbj07_sess1_RS.set,P07\P07\S1\eeg\alldata_sbj07_sess1_RS.set,3.802886962890625,E:\Master data science\MPDS3_2025\projet federal\projet_federal\data\raw\eeg\5055046\P07\P07\S1\eeg\alldata_sbj07_sess1_RS.set
5055046,P07,Unknown,EEGLAB,E:\Master data science\MPDS3_2025\projet federal\projet_federal\data\raw\eeg\5055046\P07\P07\S1\eeg\alldata_sbj07_sess1_RSraw.set,P07\P07\S1\eeg\alldata_sbj07_sess1_RSraw.set,7.44500732421875,E:\Master data science\MPDS3_2025\projet federal\projet_federal\data\raw\eeg\5055046\P07\P07\S1\eeg\alldata_sbj07_sess1_RSraw.set
5055046,P07,Unknown,EEGLAB,E:\Master data science\MPDS3_2025\projet federal\projet_federal\data\raw\eeg\5055046\P07\P07\S2\eeg\alldata_sbj07_sess2_MATBdiff.set,P07\P07\S2\eeg\alldata_sbj07_sess2_MATBdiff.set,17.72278594970703,E:\Master data science\MPDS3_2025\projet federal\projet_federal\data\raw\eeg\5055046\P07\P07\S2\eeg\alldata_sbj07_sess2_MATBdiff.set
5055046,P07,Unknown,EEGLAB,E:\Master data science\MPDS3_2025\projet federal\projet_federal\data\raw\eeg\5055046\P07\P07\S2\eeg\alldata_sbj07_sess2_MATBeasy.set,P07\P07\S2\eeg\alldata_sbj07_sess2_MATBeasy.set,17.72278594970703,E:\Master data science\MPDS3_2025\projet federal\projet_federal\data\raw\eeg\5055046\P07\P07\S2\eeg\alldata_sbj07_sess2_MATBeasy.set
5055046,P07,Unknown,EEGLAB,E:\Master data science\MPDS3_2025\projet federal\projet_federal\data\raw\eeg\5055046\P07\P07\S2\eeg\alldata_sbj07_sess2_MATBmed.set,P07\P07\S2\eeg\alldata_sbj07_sess2_MATBmed.set,17.72278594970703,E:\Master data science\MPDS3_2025\projet federal\projet_federal\data\raw\eeg\5055046\P07\P07\S2\eeg\alldata_sbj07_sess2_MATBmed.set
5055046,P07,Unknown,EEGLAB,E:\Master data science\MPDS3_2025\projet federal\projet_federal\data\raw\eeg\5055046\P07\P07\S2\eeg\alldata_sbj07_sess2_RS.set,P07\P07\S2\eeg\alldata_sbj07_sess2_RS.set,3.7965240478515625,E:\Master data science\MPDS3_2025\projet federal\projet_federal\data\raw\eeg\5055046\P07\P07\S2\eeg\alldata_sbj07_sess2_RS.set
5055046,P07,Unknown,EEGLAB,E:\Master data science\MPDS3_2025\projet federal\projet_federal\data\raw\eeg\5055046\P07\P07\S2\eeg\alldata_sbj07_sess2_RSraw.set,P07\P07\S2\eeg\alldata_sbj07_sess2_RSraw.set,7.4386444091796875,E:\Master data science\MPDS3_2025\projet federal\projet_federal\data\raw\eeg\5055046\P07\P07\S2\eeg\alldata_sbj07_sess2_RSraw.set
5055046,P07,Unknown,EEGLAB,E:\Master data science\MPDS3_2025\projet federal\projet_federal\data\raw\eeg\5055046\P07\P07\S3\eeg\alldata_sbj07_sess3_RS.set,P07\P07\S3\eeg\alldata_sbj07_sess3_RS.set,3.810791015625,E:\Master data science\MPDS3_2025\projet federal\projet_federal\data\raw\eeg\5055046\P07\P07\S3\eeg\alldata_sbj07_sess3_RS.set
5055046,P07,Unknown,EEGLAB,E:\Master data science\MPDS3_2025\projet federal\projet_federal\data\raw\eeg\5055046\P07\P07\S3\eeg\alldata_sbj07_sess3_RSraw.set,P07\P07\S3\eeg\alldata_sbj07_sess3_RSraw.set,7.452674865722656,E:\Master data science\MPDS3_2025\projet federal\projet_federal\data\raw\eeg\5055046\P07\P07\S3\eeg\alldata_sbj07_sess3_RSraw.set
5055046,P07,Unknown,EEGLAB,E:\Master data science\MPDS3_2025\projet federal\projet_federal\data\raw\eeg\5055046\P07\P07\S3\eeg\testset_sbj07_sess3.set,P07\P07\S3\eeg\testset_sbj07_sess3.set,52.59551239013672,E:\Master data science\MPDS3_2025\projet federal\projet_federal\data\raw\eeg\5055046\P07\P07\S3\eeg\testset_sbj07_sess3.set
5055046,P08,Unknown,EEGLAB,E:\Master data science\MPDS3_2025\projet federal\projet_federal\data\raw\eeg\5055046\P08\P08\S1\eeg\alldata_sbj08_sess1_MATBdiff.set,P08\P08\S1\eeg\alldata_sbj08_sess1_MATBdiff.set,17.70513153076172,E:\Master data science\MPDS3_2025\projet federal\projet_federal\data\raw\eeg\5055046\P08\P08\S1\eeg\alldata_sbj08_sess1_MATBdiff.set
5055046,P08,Unknown,EEGLAB,E:\Master data science\MPDS3_2025\projet federal\projet_federal\data\raw\eeg\5055046\P08\P08\S1\eeg\alldata_sbj08_sess1_MATBeasy.set,P08\P08\S1\eeg\alldata_sbj08_sess1_MATBeasy.set,17.70513153076172,E:\Master data science\MPDS3_2025\projet federal\projet_federal\data\raw\eeg\5055046\P08\P08\S1\eeg\alldata_sbj08_sess1_MATBeasy.set
5055046,P08,Unknown,EEGLAB,E:\Master data science\MPDS3_2025\projet federal\projet_federal\data\raw\eeg\5055046\P08\P08\S1\eeg\alldata_sbj08_sess1_MATBmed.set,P08\P08\S1\eeg\alldata_sbj08_sess1_MATBmed.set,17.70513153076172,E:\Master data science\MPDS3_2025\projet federal\projet_federal\data\raw\eeg\5055046\P08\P08\S1\eeg\alldata_sbj08_sess1_MATBmed.set
5055046,P08,Unknown,EEGLAB,E:\Master data science\MPDS3_2025\projet federal\projet_federal\data\raw\eeg\5055046\P08\P08\S1\eeg\alldata_sbj08_sess1_RS.set,P08\P08\S1\eeg\alldata_sbj08_sess1_RS.set,3.77886962890625,E:\Master data science\MPDS3_2025\projet federal\projet_federal\data\raw\eeg\5055046\P08\P08\S1\eeg\alldata_sbj08_sess1_RS.set
5055046,P08,Unknown,EEGLAB,E:\Master data science\MPDS3_2025\projet federal\projet_federal\data\raw\eeg\5055046\P08\P08\S1\eeg\alldata_sbj08_sess1_RSraw.set,P08\P08\S1\eeg\alldata_sbj08_sess1_RSraw.set,7.420989990234375,E:\Master data science\MPDS3_2025\projet federal\projet_federal\data\raw\eeg\5055046\P08\P08\S1\eeg\alldata_sbj08_sess1_RSraw.set
5055046,P08,Unknown,EEGLAB,E:\Master data science\MPDS3_2025\projet federal\projet_federal\data\raw\eeg\5055046\P08\P08\S2\eeg\alldata_sbj08_sess2_MATBdiff.set,P08\P08\S2\eeg\alldata_sbj08_sess2_MATBdiff.set,17.720909118652344,E:\Master data science\MPDS3_2025\projet federal\projet_federal\data\raw\eeg\5055046\P08\P08\S2\eeg\alldata_sbj08_sess2_MATBdiff.set
5055046,P08,Unknown,EEGLAB,E:\Master data science\MPDS3_2025\projet federal\projet_federal\data\raw\eeg\5055046\P08\P08\S2\eeg\alldata_sbj08_sess2_MATBeasy.set,P08\P08\S2\eeg\alldata_sbj08_sess2_MATBeasy.set,17.720909118652344,E:\Master data science\MPDS3_2025\projet federal\projet_federal\data\raw\eeg\5055046\P08\P08\S2\eeg\alldata_sbj08_sess2_MATBeasy.set
5055046,P08,Unknown,EEGLAB,E:\Master data science\MPDS3_2025\projet federal\projet_federal\data\raw\eeg\5055046\P08\P08\S2\eeg\alldata_sbj08_sess2_MATBmed.set,P08\P08\S2\eeg\alldata_sbj08_sess2_MATBmed.set,17.720909118652344,E:\Master data science\MPDS3_2025\projet federal\projet_federal\data\raw\eeg\5055046\P08\P08\S2\eeg\alldata_sbj08_sess2_MATBmed.set
5055046,P08,Unknown,EEGLAB,E:\Master data science\MPDS3_2025\projet federal\projet_federal\data\raw\eeg\5055046\P08\P08\S2\eeg\alldata_sbj08_sess2_RS.set,P08\P08\S2\eeg\alldata_sbj08_sess2_RS.set,3.794647216796875,E:\Master data science\MPDS3_2025\projet federal\projet_federal\data\raw\eeg\5055046\P08\P08\S2\eeg\alldata_sbj08_sess2_RS.set
5055046,P08,Unknown,EEGLAB,E:\Master data science\MPDS3_2025\projet federal\projet_federal\data\raw\eeg\5055046\P08\P08\S2\eeg\alldata_sbj08_sess2_RSraw.set,P08\P08\S2\eeg\alldata_sbj08_sess2_RSraw.set,7.436767578125,E:\Master data science\MPDS3_2025\projet federal\projet_federal\data\raw\eeg\5055046\P08\P08\S2\eeg\alldata_sbj08_sess2_RSraw.set
5055046,P08,Unknown,EEGLAB,E:\Master data science\MPDS3_2025\projet federal\projet_federal\data\raw\eeg\5055046\P08\P08\S3\eeg\alldata_sbj08_sess3_RS.set,P08\P08\S3\eeg\alldata_sbj08_sess3_RS.set,3.803802490234375,E:\Master data science\MPDS3_2025\projet federal\projet_federal\data\raw\eeg\5055046\P08\P08\S3\eeg\alldata_sbj08_sess3_RS.set
5055046,P08,Unknown,EEGLAB,E:\Master data science\MPDS3_2025\projet federal\projet_federal\data\raw\eeg\5055046\P08\P08\S3\eeg\alldata_sbj08_sess3_RSraw.set,P08\P08\S3\eeg\alldata_sbj08_sess3_RSraw.set,7.4459228515625,E:\Master data science\MPDS3_2025\projet federal\projet_federal\data\raw\eeg\5055046\P08\P08\S3\eeg\alldata_sbj08_sess3_RSraw.set
5055046,P08,Unknown,EEGLAB,E:\Master data science\MPDS3_2025\projet federal\projet_federal\data\raw\eeg\5055046\P08\P08\S3\eeg\testset_sbj08_sess3.set,P08\P08\S3\eeg\testset_sbj08_sess3.set,52.588523864746094,E:\Master data science\MPDS3_2025\projet federal\projet_federal\data\raw\eeg\5055046\P08\P08\S3\eeg\testset_sbj08_sess3.set
5055046,P09,Unknown,EEGLAB,E:\Master data science\MPDS3_2025\projet federal\projet_federal\data\raw\eeg\5055046\P09\P09\S1\eeg\alldata_sbj09_sess1_MATBdiff.set,P09\P09\S1\eeg\alldata_sbj09_sess1_MATBdiff.set,17.740005493164062,E:\Master data science\MPDS3_2025\projet federal\projet_federal\data\raw\eeg\5055046\P09\P09\S1\eeg\alldata_sbj09_sess1_MATBdiff.set
5055046,P09,Unknown,EEGLAB,E:\Master data science\MPDS3_2025\projet federal\projet_federal\data\raw\eeg\5055046\P09\P09\S1\eeg\alldata_sbj09_sess1_MATBeasy.set,P09\P09\S1\eeg\alldata_sbj09_sess1_MATBeasy.set,17.740005493164062,E:\Master data science\MPDS3_2025\projet federal\projet_federal\data\raw\eeg\5055046\P09\P09\S1\eeg\alldata_sbj09_sess1_MATBeasy.set
5055046,P09,Unknown,EEGLAB,E:\Master data science\MPDS3_2025\projet federal\projet_federal\data\raw\eeg\5055046\P09\P09\S1\eeg\alldata_sbj09_sess1_MATBmed.set,P09\P09\S1\eeg\alldata_sbj09_sess1_MATBmed.set,17.740005493164062,E:\Master data science\MPDS3_2025\projet federal\projet_federal\data\raw\eeg\5055046\P09\P09\S1\eeg\alldata_sbj09_sess1_MATBmed.set
5055046,P09,Unknown,EEGLAB,E:\Master data science\MPDS3_2025\projet federal\projet_federal\data\raw\eeg\5055046\P09\P09\S1\eeg\alldata_sbj09_sess1_RS.set,P09\P09\S1\eeg\alldata_sbj09_sess1_RS.set,3.8137435913085938,E:\Master data science\MPDS3_2025\projet federal\projet_federal\data\raw\eeg\5055046\P09\P09\S1\eeg\alldata_sbj09_sess1_RS.set
5055046,P09,Unknown,EEGLAB,E:\Master data science\MPDS3_2025\projet federal\projet_federal\data\raw\eeg\5055046\P09\P09\S1\eeg\alldata_sbj09_sess1_RSraw.set,P09\P09\S1\eeg\alldata_sbj09_sess1_RSraw.set,7.45562744140625,E:\Master data science\MPDS3_2025\projet federal\projet_federal\data\raw\eeg\5055046\P09\P09\S1\eeg\alldata_sbj09_sess1_RSraw.set
5055046,P09,Unknown,EEGLAB,E:\Master data science\MPDS3_2025\projet federal\projet_federal\data\raw\eeg\5055046\P09\P09\S2\eeg\alldata_sbj09_sess2_MATBdiff.set,P09\P09\S2\eeg\alldata_sbj09_sess2_MATBdiff.set,17.73918914794922,E:\Master data science\MPDS3_2025\projet federal\projet_federal\data\raw\eeg\5055046\P09\P09\S2\eeg\alldata_sbj09_sess2_MATBdiff.set
5055046,P09,Unknown,EEGLAB,E:\Master data science\MPDS3_2025\projet federal\projet_federal\data\raw\eeg\5055046\P09\P09\S2\eeg\alldata_sbj09_sess2_MATBeasy.set,P09\P09\S2\eeg\alldata_sbj09_sess2_MATBeasy.set,17.73918914794922,E:\Master data science\MPDS3_2025\projet federal\projet_federal\data\raw\eeg\5055046\P09\P09\S2\eeg\alldata_sbj09_sess2_MATBeasy.set
5055046,P09,Unknown,EEGLAB,E:\Master data science\MPDS3_2025\projet federal\projet_federal\data\raw\eeg\5055046\P09\P09\S2\eeg\alldata_sbj09_sess2_MATBmed.set,P09\P09\S2\eeg\alldata_sbj09_sess2_MATBmed.set,17.73918914794922,E:\Master data science\MPDS3_2025\projet federal\projet_federal\data\raw\eeg\5055046\P09\P09\S2\eeg\alldata_sbj09_sess2_MATBmed.set
5055046,P09,Unknown,EEGLAB,E:\Master data science\MPDS3_2025\projet federal\projet_federal\data\raw\eeg\5055046\P09\P09\S2\eeg\alldata_sbj09_sess2_RS.set,P09\P09\S2\eeg\alldata_sbj09_sess2_RS.set,3.81292724609375,E:\Master data science\MPDS3_2025\projet federal\projet_federal\data\raw\eeg\5055046\P09\P09\S2\eeg\alldata_sbj09_sess2_RS.set
5055046,P09,Unknown,EEGLAB,E:\Master data science\MPDS3_2025\projet federal\projet_federal\data\raw\eeg\5055046\P09\P09\S2\eeg\alldata_sbj09_sess2_RSraw.set,P09\P09\S2\eeg\alldata_sbj09_sess2_RSraw.set,7.454811096191406,E:\Master data science\MPDS3_2025\projet federal\projet_federal\data\raw\eeg\5055046\P09\P09\S2\eeg\alldata_sbj09_sess2_RSraw.set
5055046,P09,Unknown,EEGLAB,E:\Master data science\MPDS3_2025\projet federal\projet_federal\data\raw\eeg\5055046\P09\P09\S3\eeg\alldata_sbj09_sess3_RS.set,P09\P09\S3\eeg\alldata_sbj09_sess3_RS.set,3.7976150512695312,E:\Master data science\MPDS3_2025\projet federal\projet_federal\data\raw\eeg\5055046\P09\P09\S3\eeg\alldata_sbj09_sess3_RS.set
5055046,P09,Unknown,EEGLAB,E:\Master data science\MPDS3_2025\projet federal\projet_federal\data\raw\eeg\5055046\P09\P09\S3\eeg\alldata_sbj09_sess3_RSraw.set,P09\P09\S3\eeg\alldata_sbj09_sess3_RSraw.set,7.439735412597656,E:\Master data science\MPDS3_2025\projet federal\projet_federal\data\raw\eeg\5055046\P09\P09\S3\eeg\alldata_sbj09_sess3_RSraw.set
5055046,P09,Unknown,EEGLAB,E:\Master data science\MPDS3_2025\projet federal\projet_federal\data\raw\eeg\5055046\P09\P09\S3\eeg\testset_sbj09_sess3.set,P09\P09\S3\eeg\testset_sbj09_sess3.set,52.58233642578125,E:\Master data science\MPDS3_2025\projet federal\projet_federal\data\raw\eeg\5055046\P09\P09\S3\eeg\testset_sbj09_sess3.set
5055046,P10,Unknown,EEGLAB,E:\Master data science\MPDS3_2025\projet federal\projet_federal\data\raw\eeg\5055046\P10\P10\S1\eeg\alldata_sbj10_sess1_MATBdiff.set,P10\P10\S1\eeg\alldata_sbj10_sess1_MATBdiff.set,17.75188446044922,E:\Master data science\MPDS3_2025\projet federal\projet_federal\data\raw\eeg\5055046\P10\P10\S1\eeg\alldata_sbj10_sess1_MATBdiff.set
5055046,P10,Unknown,EEGLAB,E:\Master data science\MPDS3_2025\projet federal\projet_federal\data\raw\eeg\5055046\P10\P10\S1\eeg\alldata_sbj10_sess1_MATBeasy.set,P10\P10\S1\eeg\alldata_sbj10_sess1_MATBeasy.set,17.75188446044922,E:\Master data science\MPDS3_2025\projet federal\projet_federal\data\raw\eeg\5055046\P10\P10\S1\eeg\alldata_sbj10_sess1_MATBeasy.set
5055046,P10,Unknown,EEGLAB,E:\Master data science\MPDS3_2025\projet federal\projet_federal\data\raw\eeg\5055046\P10\P10\S1\eeg\alldata_sbj10_sess1_MATBmed.set,P10\P10\S1\eeg\alldata_sbj10_sess1_MATBmed.set,17.75188446044922,E:\Master data science\MPDS3_2025\projet federal\projet_federal\data\raw\eeg\5055046\P10\P10\S1\eeg\alldata_sbj10_sess1_MATBmed.set
5055046,P10,Unknown,EEGLAB,E:\Master data science\MPDS3_2025\projet federal\projet_federal\data\raw\eeg\5055046\P10\P10\S1\eeg\alldata_sbj10_sess1_RS.set,P10\P10\S1\eeg\alldata_sbj10_sess1_RS.set,3.82562255859375,E:\Master data science\MPDS3_2025\projet federal\projet_federal\data\raw\eeg\5055046\P10\P10\S1\eeg\alldata_sbj10_sess1_RS.set
5055046,P10,Unknown,EEGLAB,E:\Master data science\MPDS3_2025\projet federal\projet_federal\data\raw\eeg\5055046\P10\P10\S1\eeg\alldata_sbj10_sess1_RSraw.set,P10\P10\S1\eeg\alldata_sbj10_sess1_RSraw.set,7.467506408691406,E:\Master data science\MPDS3_2025\projet federal\projet_federal\data\raw\eeg\5055046\P10\P10\S1\eeg\alldata_sbj10_sess1_RSraw.set
5055046,P10,Unknown,EEGLAB,E:\Master data science\MPDS3_2025\projet federal\projet_federal\data\raw\eeg\5055046\P10\P10\S2\eeg\alldata_sbj10_sess2_MATBdiff.set,P10\P10\S2\eeg\alldata_sbj10_sess2_MATBdiff.set,17.723854064941406,E:\Master data science\MPDS3_2025\projet federal\projet_federal\data\raw\eeg\5055046\P10\P10\S2\eeg\alldata_sbj10_sess2_MATBdiff.set
5055046,P10,Unknown,EEGLAB,E:\Master data science\MPDS3_2025\projet federal\projet_federal\data\raw\eeg\5055046\P10\P10\S2\eeg\alldata_sbj10_sess2_MATBeasy.set,P10\P10\S2\eeg\alldata_sbj10_sess2_MATBeasy.set,17.723854064941406,E:\Master data science\MPDS3_2025\projet federal\projet_federal\data\raw\eeg\5055046\P10\P10\S2\eeg\alldata_sbj10_sess2_MATBeasy.set
5055046,P10,Unknown,EEGLAB,E:\Master data science\MPDS3_2025\projet federal\projet_federal\data\raw\eeg\5055046\P10\P10\S2\eeg\alldata_sbj10_sess2_MATBmed.set,P10\P10\S2\eeg\alldata_sbj10_sess2_MATBmed.set,17.723854064941406,E:\Master data science\MPDS3_2025\projet federal\projet_federal\data\raw\eeg\5055046\P10\P10\S2\eeg\alldata_sbj10_sess2_MATBmed.set
5055046,P10,Unknown,EEGLAB,E:\Master data science\MPDS3_2025\projet federal\projet_federal\data\raw\eeg\5055046\P10\P10\S2\eeg\alldata_sbj10_sess2_RS.set,P10\P10\S2\eeg\alldata_sbj10_sess2_RS.set,3.7975921630859375,E:\Master data science\MPDS3_2025\projet federal\projet_federal\data\raw\eeg\5055046\P10\P10\S2\eeg\alldata_sbj10_sess2_RS.set
5055046,P10,Unknown,EEGLAB,E:\Master data science\MPDS3_2025\projet federal\projet_federal\data\raw\eeg\5055046\P10\P10\S2\eeg\alldata_sbj10_sess2_RSraw.set,P10\P10\S2\eeg\alldata_sbj10_sess2_RSraw.set,7.4397125244140625,E:\Master data science\MPDS3_2025\projet federal\projet_federal\data\raw\eeg\5055046\P10\P10\S2\eeg\alldata_sbj10_sess2_RSraw.set
5055046,P10,Unknown,EEGLAB,E:\Master data science\MPDS3_2025\projet federal\projet_federal\data\raw\eeg\5055046\P10\P10\S3\eeg\alldata_sbj10_sess3_RS.set,P10\P10\S3\eeg\alldata_sbj10_sess3_RS.set,3.8032913208007812,E:\Master data science\MPDS3_2025\projet federal\projet_federal\data\raw\eeg\5055046\P10\P10\S3\eeg\alldata_sbj10_sess3_RS.set
5055046,P10,Unknown,EEGLAB,E:\Master data science\MPDS3_2025\projet federal\projet_federal\data\raw\eeg\5055046\P10\P10\S3\eeg\alldata_sbj10_sess3_RSraw.set,P10\P10\S3\eeg\alldata_sbj10_sess3_RSraw.set,7.445411682128906,E:\Master data science\MPDS3_2025\projet federal\projet_federal\data\raw\eeg\5055046\P10\P10\S3\eeg\alldata_sbj10_sess3_RSraw.set
5055046,P10,Unknown,EEGLAB,E:\Master data science\MPDS3_2025\projet federal\projet_federal\data\raw\eeg\5055046\P10\P10\S3\eeg\testset_sbj10_sess3.set,P10\P10\S3\eeg\testset_sbj10_sess3.set,52.5880126953125,E:\Master data science\MPDS3_2025\projet federal\projet_federal\data\raw\eeg\5055046\P10\P10\S3\eeg\testset_sbj10_sess3.set
5055046,P11,Unknown,EEGLAB,E:\Master data science\MPDS3_2025\projet federal\projet_federal\data\raw\eeg\5055046\P11\P11\S1\eeg\alldata_sbj11_sess1_MATBdiff.set,P11\P11\S1\eeg\alldata_sbj11_sess1_MATBdiff.set,17.768287658691406,E:\Master data science\MPDS3_2025\projet federal\projet_federal\data\raw\eeg\5055046\P11\P11\S1\eeg\alldata_sbj11_sess1_MATBdiff.set
5055046,P11,Unknown,EEGLAB,E:\Master data science\MPDS3_2025\projet federal\projet_federal\data\raw\eeg\5055046\P11\P11\S1\eeg\alldata_sbj11_sess1_MATBeasy.set,P11\P11\S1\eeg\alldata_sbj11_sess1_MATBeasy.set,17.768287658691406,E:\Master data science\MPDS3_2025\projet federal\projet_federal\data\raw\eeg\5055046\P11\P11\S1\eeg\alldata_sbj11_sess1_MATBeasy.set
5055046,P11,Unknown,EEGLAB,E:\Master data science\MPDS3_2025\projet federal\projet_federal\data\raw\eeg\5055046\P11\P11\S1\eeg\alldata_sbj11_sess1_MATBmed.set,P11\P11\S1\eeg\alldata_sbj11_sess1_MATBmed.set,17.768287658691406,E:\Master data science\MPDS3_2025\projet federal\projet_federal\data\raw\eeg\5055046\P11\P11\S1\eeg\alldata_sbj11_sess1_MATBmed.set
5055046,P11,Unknown,EEGLAB,E:\Master data science\MPDS3_2025\projet federal\projet_federal\data\raw\eeg\5055046\P11\P11\S1\eeg\alldata_sbj11_sess1_RS.set,P11\P11\S1\eeg\alldata_sbj11_sess1_RS.set,3.8420257568359375,E:\Master data science\MPDS3_2025\projet federal\projet_federal\data\raw\eeg\5055046\P11\P11\S1\eeg\alldata_sbj11_sess1_RS.set
